train_episode,train_steps,stage,env
69953,9225397,12,12
69954,9225696,12,12
69955,9226691,12,12
69956,9227686,12,12
69957,9228681,12,12
69958,9229701,12,12
69959,9229922,12,12
69960,9230156,12,12
69961,9231176,12,12
69962,9232196,12,12
69963,9232542,12,12
69964,9232834,12,12
69965,9233829,12,12
69966,9234849,12,12
69967,9235869,12,12
69968,9236139,12,12
69969,9237159,12,12
69970,9238154,12,12
69971,9238512,12,12
69972,9238802,12,12
69973,9239822,12,12
69974,9240842,12,12
69975,9241086,12,12
69976,9241305,12,12
69977,9242300,12,12
69978,9242653,12,12
69979,9242928,12,12
69980,9243923,12,12
69981,9244918,12,12
69982,9245938,12,12
69983,9246933,12,12
69984,9247928,12,12
69985,9248923,12,12
69986,9249943,12,12
69987,9250282,12,12
69988,9251302,12,12
69989,9252297,12,12
69990,9252514,12,12
69991,9252871,12,12
69992,9253866,12,12
69993,9254861,12,12
69994,9255856,12,12
69995,9256851,12,12
69996,9257871,12,12
69997,9258866,12,12
69998,9259145,12,12
69999,9259390,12,12
70000,9260385,12,12
70001,9260754,12,12
70002,9261749,12,12
70003,9262769,12,12
70004,9263764,12,12
70005,9264064,12,12
70006,9265059,12,12
70007,9266054,12,12
70008,9266385,12,12
70009,9266780,12,12
70010,9267105,12,12
70011,9267402,12,12
70012,9267626,12,12
70013,9267935,12,12
70014,9268252,12,12
70015,9269272,12,12
70016,9269532,12,12
70017,9269847,12,12
70018,9270842,12,12
70019,9271862,12,12
70020,9272111,12,12
70021,9273106,12,12
70022,9273359,12,12
70023,9274354,12,12
70024,9274703,12,12
70025,9274845,12,12
70026,9275840,12,12
70027,9276056,12,12
70028,9276338,12,12
70029,9276637,12,12
70030,9276889,12,12
70031,9277176,12,12
70032,9278196,12,12
70033,9278498,12,12
70034,9279493,12,12
70035,9280488,12,12
70036,9281508,12,12
70037,9282503,12,12
70038,9283498,12,12
70039,9284518,12,12
70040,9285538,12,12
70041,9285744,12,12
70042,9286764,12,12
70043,9287759,12,12
70044,9288754,12,12
70045,9289774,12,12
70046,9290794,12,12
70047,9291070,12,12
70048,9291320,12,12
70049,9292315,12,12
70050,9292580,12,12
70051,9292824,12,12
70052,9293151,12,12
70053,9294146,12,12
70054,9295141,12,12
70055,9296161,12,12
70056,9297181,12,12
70057,9298176,12,12
70058,9298406,12,12
70059,9299426,12,12
70060,9299670,12,12
70061,9300690,12,12
70062,9301710,12,12
70063,9302730,12,12
70064,9303750,12,12
70065,9304132,12,12
70066,9304408,12,12
70067,9305403,12,12
70068,9305711,12,12
70069,9306706,12,12
70070,9306982,12,12
70071,9307977,12,12
70072,9308972,12,12
70073,9309337,12,12
70074,9309652,12,12
70075,9310008,12,12
70076,9310329,12,12
70077,9311324,12,12
70078,9311622,12,12
70079,9311862,12,12
70080,9312857,12,12
70081,9313877,12,12
70082,9314208,12,12
70083,9315228,12,12
70084,9316248,12,12
70085,9317268,12,12
70086,9318288,12,12
70087,9318512,12,12
70088,9318738,12,12
70089,9319758,12,12
70090,9320778,12,12
70091,9321007,12,12
70092,9322027,12,12
70093,9323047,12,12
70094,9324067,12,12
70095,9324475,12,12
70096,9325495,12,12
70097,9326515,12,12
70098,9326788,12,12
70099,9326989,12,12
70100,9327256,12,12
70101,9327568,12,12
70102,9328588,12,12
70103,9329608,12,12
70104,9329835,12,12
70105,9330034,12,12
70106,9331054,12,12
70107,9331324,12,12
70108,9331482,12,12
70109,9331781,12,12
70110,9332073,12,12
70111,9333068,12,12
70112,9334063,12,12
70113,9335058,12,12
70114,9336053,12,12
70115,9337073,12,12
70116,9338068,12,12
70117,9338334,12,12
70118,9339354,12,12
70119,9340374,12,12
70120,9340642,12,12
70121,9341662,12,12
70122,9342657,12,12
70123,9343677,12,12
70124,9343958,12,12
70125,9344301,12,12
70126,9345296,12,12
70127,9345598,12,12
70128,9346593,12,12
70129,9346781,12,12
70130,9347776,12,12
70131,9348771,12,12
70132,9349766,12,12
70133,9350786,12,12
70134,9351781,12,12
70135,9352776,12,12
70136,9352904,12,12
70137,9353092,12,12
70138,9354087,12,12
70139,9355082,12,12
70140,9356102,12,12
70141,9357097,12,12
70142,9358117,12,12
70143,9359137,12,12
70144,9360132,12,12
70145,9360486,12,12
70146,9361481,12,12
70147,9361740,12,12
70148,9362735,12,12
70149,9363730,12,12
70150,9364725,12,12
70151,9365720,12,12
70152,9366740,12,12
70153,9366874,12,12
70154,9367869,12,12
70155,9368889,12,12
70156,9369884,12,12
70157,9370153,12,12
70158,9370463,12,12
70159,9371458,12,12
70160,9372478,12,12
70161,9373473,12,12
70162,9374468,12,12
70163,9375463,12,12
70164,9376458,12,12
70165,9377478,12,12
70166,9378498,12,12
70167,9378708,12,12
70168,9378982,12,12
70169,9379322,12,12
70170,9379745,12,12
70171,9380765,12,12
70172,9381760,12,12
70173,9382755,12,12
70174,9383775,12,12
70175,9384770,12,12
70176,9385790,12,12
70177,9386221,12,12
70178,9386484,12,12
70179,9387504,12,12
70180,9388524,12,12
70181,9389544,12,12
70182,9389855,12,12
70183,9390081,12,12
70184,9391101,12,12
70185,9391256,12,12
70186,9392251,12,12
70187,9393246,12,12
70188,9394241,12,12
70189,9395261,12,12
70190,9396281,12,12
70191,9397276,12,12
70192,9398296,12,12
70193,9399291,12,12
70194,9399545,12,12
70195,9400565,12,12
70196,9401585,12,12
70197,9402605,12,12
70198,9403625,12,12
70199,9404620,12,12
70200,9404845,12,12
70201,9405840,12,12
70202,9406860,12,12
70203,9407412,12,12
70204,9408432,12,12
70205,9408703,12,12
70206,9408873,12,12
70207,9409893,12,12
70208,9410151,12,12
70209,9411146,12,12
70210,9412141,12,12
70211,9413161,12,12
70212,9414181,12,12
70213,9415176,12,12
70214,9416171,12,12
70215,9417166,12,12
70216,9418161,12,12
70217,9418507,12,12
70218,9419502,12,12
70219,9420522,12,12
70220,9420816,12,12
70221,9421811,12,12
70222,9422806,12,12
70223,9423801,12,12
70224,9424052,12,12
70225,9425047,12,12
70226,9425306,12,12
70227,9426301,12,12
70228,9426483,12,12
70229,9427478,12,12
70230,9428498,12,12
70231,9428697,12,12
70232,9429692,12,12
70233,9429976,12,12
70234,9430971,12,12
70235,9431161,12,12
70236,9431363,12,12
70237,9432383,12,12
70238,9432734,12,12
70239,9433084,12,12
70240,9434104,12,12
70241,9435124,12,12
70242,9436144,12,12
70243,9437164,12,12
70244,9438184,12,12
70245,9439179,12,12
70246,9440199,12,12
70247,9441219,12,12
70248,9442214,12,12
70249,9442420,12,12
70250,9442618,12,12
70251,9443638,12,12
70252,9443804,12,12
70253,9444046,12,12
70254,9445041,12,12
70255,9446061,12,12
70256,9446335,12,12
70257,9446561,12,12
70258,9447581,12,12
70259,9448576,12,12
70260,9449571,12,12
70261,9450591,12,12
70262,9450823,12,12
70263,9451063,12,12
70264,9451277,12,12
70265,9452297,12,12
70266,9453317,12,12
70267,9454312,12,12
70268,9454733,12,12
70269,9455728,12,12
70270,9456723,12,12
70271,9457718,12,12
70272,9458143,12,12
70273,9458485,12,12
70274,9458768,12,12
70275,9458936,12,12
70276,9459956,12,12
70277,9460272,12,12
70278,9461267,12,12
70279,9462262,12,12
70280,9462572,12,12
70281,9463592,12,12
70282,9464587,12,12
70283,9465582,12,12
70284,9465777,12,12
70285,9466797,12,12
70286,9467792,12,12
70287,9468812,12,12
70288,9469832,12,12
70289,9470852,12,12
70290,9471078,12,12
70291,9472098,12,12
70292,9473093,12,12
70293,9474113,12,12
70294,9475133,12,12
70295,9476153,12,12
70296,9477173,12,12
70297,9477451,12,12
70298,9478471,12,12
70299,9479466,12,12
70300,9480486,12,12
70301,9481481,12,12
70302,9481725,12,12
70303,9482745,12,12
70304,9483740,12,12
70305,9484017,12,12
70306,9485037,12,12
70307,9486032,12,12
70308,9487052,12,12
70309,9488072,12,12
70310,9489067,12,12
70311,9490062,12,12
70312,9491082,12,12
70313,9491509,12,12
70314,9491735,12,12
70315,9491948,12,12
70316,9492968,12,12
70317,9493253,12,12
70318,9493457,12,12
70319,9494477,12,12
70320,9495497,12,12
70321,9495644,12,12
70322,9495894,12,12
70323,9496914,12,12
70324,9497909,12,12
70325,9498904,12,12
70326,9499899,12,12
70327,9500113,12,12
70328,9501108,12,12
70329,9501364,12,12
70330,9502384,12,12
70331,9503404,12,12
70332,9503693,12,12
70333,9503920,12,12
70334,9504915,12,12
70335,9505935,12,12
70336,9506955,12,12
70337,9507950,12,12
70338,9508970,12,12
70339,9509990,12,12
70340,9510164,12,12
70341,9511184,12,12
70342,9512204,12,12
70343,9512447,12,12
70344,9512722,12,12
70345,9512998,12,12
70346,9513993,12,12
70347,9515013,12,12
70348,9516033,12,12
70349,9517053,12,12
70350,9517469,12,12
70351,9517775,12,12
70352,9518770,12,12
70353,9519042,12,12
70354,9520062,12,12
70355,9520494,12,12
70356,9521489,12,12
70357,9522509,12,12
70358,9522973,12,12
70359,9523294,12,12
70360,9524314,12,12
70361,9525309,12,12
70362,9526329,12,12
70363,9526576,12,12
70364,9527596,12,12
70365,9528616,12,12
70366,9529636,12,12
70367,9530656,12,12
70368,9531676,12,12
70369,9531956,12,12
70370,9532151,12,12
70371,9533171,12,12
70372,9533443,12,12
70373,9534463,12,12
70374,9535483,12,12
70375,9535712,12,12
70376,9536732,12,12
70377,9537752,12,12
70378,9538014,12,12
70379,9539009,12,12
70380,9540029,12,12
70381,9541049,12,12
70382,9542044,12,12
70383,9543064,12,12
70384,9543356,12,12
70385,9543597,12,12
70386,9544592,12,12
70387,9545587,12,12
70388,9545937,12,12
70389,9546217,12,12
70390,9546443,12,12
70391,9547438,12,12
70392,9547683,12,12
70393,9548703,12,12
70394,9549031,12,12
70395,9549362,12,12
70396,9549762,12,12
70397,9550038,12,12
70398,9551033,12,12
70399,9551396,12,12
70400,9551650,12,12
70401,9552020,12,12
70402,9552416,12,12
70403,9553411,12,12
70404,9553678,12,12
70405,9554698,12,12
70406,9555718,12,12
70407,9556002,12,12
70408,9556362,12,12
70409,9557382,12,12
70410,9558402,12,12
70411,9558755,12,12
70412,9559775,12,12
70413,9560770,12,12
70414,9561790,12,12
70415,9562098,12,12
70416,9562299,12,12
70417,9562676,12,12
70418,9563696,12,12
70419,9564716,12,12
70420,9565022,12,12
70421,9566017,12,12
70422,9566279,12,12
70423,9567274,12,12
70424,9568269,12,12
70425,9569264,12,12
70426,9570259,12,12
70427,9571254,12,12
70428,9571523,12,12
70429,9571822,12,12
70430,9572063,12,12
70431,9573058,12,12
70432,9573337,12,12
70433,9574332,12,12
70434,9574566,12,12
70435,9575561,12,12
70436,9575834,12,12
70437,9576854,12,12
70438,9577874,12,12
70439,9578128,12,12
70440,9579148,12,12
70441,9579359,12,12
70442,9580354,12,12
70443,9581349,12,12
70444,9581550,12,12
70445,9581802,12,12
70446,9582797,12,12
70447,9583096,12,12
70448,9583321,12,12
70449,9584316,12,12
70450,9584642,12,12
70451,9584899,12,12
70452,9585028,12,12
70453,9586048,12,12
70454,9586367,12,12
70455,9587387,12,12
70456,9587630,12,12
70457,9588625,12,12
70458,9588935,12,12
70459,9589232,12,12
70460,9590227,12,12
70461,9590467,12,12
70462,9590740,12,12
70463,9591064,12,12
70464,9592084,12,12
70465,9593079,12,12
70466,9593315,12,12
70467,9593693,12,12
70468,9594713,12,12
70469,9595733,12,12
70470,9596072,12,12
70471,9596377,12,12
70472,9597397,12,12
70473,9598392,12,12
70474,9598726,12,12
70475,9599746,12,12
70476,9600766,12,12
70477,9601761,12,12
70478,9602035,12,12
70479,9603055,12,12
70480,9603390,12,12
70481,9604385,12,12
70482,9604563,12,12
70483,9605583,12,12
70484,9606603,12,12
70485,9607623,12,12
70486,9607883,12,12
70487,9608178,12,12
70488,9608514,12,12
70489,9609008,12,12
70490,9609230,12,12
70491,9610250,12,12
70492,9610572,12,12
70493,9610732,12,12
70494,9611013,12,12
70495,9612033,12,12
70496,9613028,12,12
70497,9613449,12,12
70498,9613689,12,12
70499,9613961,12,12
70500,9614956,12,12
70501,9615951,12,12
70502,9616374,12,12
70503,9616625,12,12
70504,9616856,12,12
70505,9617876,12,12
70506,9618896,12,12
70507,9619209,12,12
70508,9620229,12,12
70509,9621249,12,12
70510,9622244,12,12
70511,9622495,12,12
70512,9623490,12,12
70513,9624510,12,12
70514,9624774,12,12
70515,9625068,12,12
70516,9626063,12,12
70517,9627083,12,12
70518,9628078,12,12
70519,9628361,12,12
70520,9628753,12,12
70521,9629773,12,12
70522,9630070,12,12
70523,9630286,12,12
70524,9630525,12,12
70525,9631520,12,12
70526,9632540,12,12
70527,9632744,12,12
70528,9632968,12,12
70529,9633224,12,12
70530,9634244,12,12
70531,9635239,12,12
70532,9636259,12,12
70533,9637279,12,12
70534,9638274,12,12
70535,9639294,12,12
70536,9639596,12,12
70537,9640591,12,12
70538,9641586,12,12
70539,9642606,12,12
70540,9642966,12,12
70541,9643219,12,12
70542,9644214,12,12
70543,9645209,12,12
70544,9645464,12,12
70545,9646459,12,12
70546,9647454,12,12
70547,9648474,12,12
70548,9648842,12,12
70549,9649862,12,12
70550,9650882,12,12
70551,9651877,12,12
70552,9652897,12,12
70553,9653892,12,12
70554,9654912,12,12
70555,9655147,12,12
70556,9656167,12,12
70557,9656472,12,12
70558,9656633,12,12
70559,9657653,12,12
70560,9657917,12,12
70561,9658937,12,12
70562,9659231,12,12
70563,9660226,12,12
70564,9661221,12,12
70565,9662216,12,12
70566,9663211,12,12
70567,9664206,12,12
70568,9664630,12,12
70569,9665625,12,12
70570,9665966,12,12
70571,9666228,12,12
70572,9667223,12,12
70573,9667561,12,12
70574,9668556,12,12
70575,9669551,12,12
70576,9669814,12,12
70577,9670140,12,12
70578,9671135,12,12
70579,9671443,12,12
70580,9671707,12,12
70581,9672727,12,12
70582,9673747,12,12
70583,9674016,12,12
70584,9675036,12,12
70585,9675337,12,12
70586,9675519,12,12
70587,9675782,12,12
70588,9676212,12,12
70589,9676362,12,12
70590,9677382,12,12
70591,9678377,12,12
70592,9678735,12,12
70593,9679730,12,12
70594,9680725,12,12
70595,9681051,12,12
70596,9681338,12,12
70597,9681588,12,12
70598,9682031,12,12
70599,9683051,12,12
70600,9683350,12,12
70601,9684370,12,12
70602,9684697,12,12
70603,9684964,12,12
70604,9685984,12,12
70605,9686269,12,12
70606,9686620,12,12
70607,9686913,12,12
70608,9687933,12,12
70609,9688928,12,12
70610,9689143,12,12
70611,9689494,12,12
70612,9689755,12,12
70613,9689983,12,12
70614,9691003,12,12
70615,9692023,12,12
70616,9692303,12,12
70617,9692556,12,12
70618,9692805,12,12
70619,9693093,12,12
70620,9693374,12,12
70621,9694394,12,12
70622,9694684,12,12
70623,9695704,12,12
70624,9695887,12,12
70625,9696882,12,12
70626,9697085,12,12
70627,9698080,12,12
70628,9699100,12,12
70629,9700120,12,12
70630,9700404,12,12
70631,9701424,12,12
70632,9701741,12,12
70633,9702011,12,12
70634,9703006,12,12
70635,9704001,12,12
70636,9704996,12,12
70637,9705362,12,12
70638,9706357,12,12
70639,9707377,12,12
70640,9707701,12,12
70641,9708186,12,12
70642,9709206,12,12
70643,9709562,12,12
70644,9710582,12,12
70645,9710915,12,12
70646,9711910,12,12
70647,9712930,12,12
70648,9713950,12,12
70649,9714365,12,12
70650,9714715,12,12
70651,9714923,12,12
70652,9715943,12,12
70653,9716240,12,12
70654,9717260,12,12
70655,9717475,12,12
70656,9717688,12,12
70657,9717947,12,12
70658,9718942,12,12
70659,9719367,12,12
70660,9720292,12,12
70661,9721287,12,12
70662,9721569,12,12
70663,9722564,12,12
70664,9722790,12,12
70665,9723810,12,12
70666,9723988,12,12
70667,9725008,12,12
70668,9726003,12,12
70669,9726998,12,12
70670,9727277,12,12
70671,9727648,12,12
70672,9728049,12,12
70673,9728257,12,12
70674,9729277,12,12
70675,9730297,12,12
70676,9730537,12,12
70677,9731557,12,12
70678,9732577,12,12
70679,9732914,12,12
70680,9733277,12,12
70681,9734272,12,12
70682,9734537,12,12
70683,9734792,12,12
70684,9735010,12,12
70685,9735334,12,12
70686,9735613,12,12
70687,9735856,12,12
70688,9736851,12,12
70689,9737846,12,12
70690,9738083,12,12
70691,9739078,12,12
70692,9740098,12,12
70693,9740460,12,12
70694,9741480,12,12
70695,9742475,12,12
70696,9742791,12,12
70697,9743786,12,12
70698,9744065,12,12
70699,9744316,12,12
70700,9745336,12,12
70701,9746356,12,12
70702,9746787,12,12
70703,9747807,12,12
70704,9748173,12,12
70705,9749193,12,12
70706,9750213,12,12
70707,9750440,12,12
70708,9750758,12,12
70709,9751778,12,12
70710,9752031,12,12
70711,9753026,12,12
70712,9754046,12,12
70713,9754426,12,12
70714,9754685,12,12
70715,9755680,12,12
70716,9755936,12,12
70717,9756956,12,12
70718,9757237,12,12
70719,9757470,12,12
70720,9757833,12,12
70721,9757997,12,12
70722,9758294,12,12
70723,9759314,12,12
70724,9759520,12,12
70725,9760540,12,12
70726,9760829,12,12
70727,9761086,12,12
70728,9762081,12,12
70729,9763076,12,12
70730,9763297,12,12
70731,9763495,12,12
70732,9764490,12,12
70733,9765510,12,12
70734,9766505,12,12
70735,9767525,12,12
70736,9767806,12,12
70737,9768031,12,12
70738,9769026,12,12
70739,9769300,12,12
70740,9769569,12,12
70741,9770589,12,12
70742,9771584,12,12
70743,9771862,13,13
70744,9772119,13,13
70745,9772447,13,13
70746,9772900,13,13
70747,9773086,13,13
70748,9774127,13,13
70749,9774340,13,13
70750,9774689,13,13
70751,9775145,13,13
70752,9775600,13,13
70753,9776620,13,13
70754,9776960,13,13
70755,9777239,13,13
70756,9777560,13,13
70757,9778555,12,12
70758,9778914,13,13
70759,9779202,13,13
70760,9780222,13,13
70761,9780622,13,13
70762,9780963,13,13
70763,9781217,13,13
70764,9781527,13,13
70765,9781817,13,13
70766,9782858,13,13
70767,9783288,13,13
70768,9783598,13,13
70769,9783925,13,13
70770,9784945,13,13
70771,9785186,13,13
70772,9786206,13,13
70773,9786642,13,13
70774,9787662,13,13
70775,9788703,13,13
70776,9788990,13,13
70777,9789206,13,13
70778,9790247,13,13
70779,9790479,13,13
70780,9790857,13,13
70781,9791877,12,12
70782,9792897,13,13
70783,9793323,13,13
70784,9793517,13,13
70785,9793756,13,13
70786,9794776,13,13
70787,9795817,13,13
70788,9796858,13,13
70789,9797249,13,13
70790,9797561,13,13
70791,9798581,13,13
70792,9799622,13,13
70793,9799847,13,13
70794,9800130,13,13
70795,9800483,13,13
70796,9800839,13,13
70797,9801859,13,13
70798,9802140,13,13
70799,9803135,12,12
70800,9803456,13,13
70801,9803758,13,13
70802,9804778,13,13
70803,9805819,13,13
70804,9806839,13,13
70805,9807880,13,13
70806,9808900,13,13
70807,9809256,13,13
70808,9810297,13,13
70809,9810572,13,13
70810,9810932,13,13
70811,9811973,13,13
70812,9812282,13,13
70813,9813323,13,13
70814,9813612,13,13
70815,9814632,13,13
70816,9815673,13,13
70817,9816714,13,13
70818,9816926,13,13
70819,9817946,13,13
70820,9818987,13,13
70821,9820007,13,13
70822,9820274,13,13
70823,9821294,13,13
70824,9822314,13,13
70825,9822494,13,13
70826,9823514,13,13
70827,9823862,13,13
70828,9824882,13,13
70829,9825154,13,13
70830,9825416,13,13
70831,9825674,13,13
70832,9826694,13,13
70833,9826920,13,13
70834,9827961,13,13
70835,9828310,13,13
70836,9829330,13,13
70837,9830350,13,13
70838,9830607,13,13
70839,9831627,13,13
70840,9831784,13,13
70841,9832804,13,13
70842,9833079,13,13
70843,9833276,13,13
70844,9834296,13,13
70845,9834528,13,13
70846,9835548,13,13
70847,9835751,13,13
70848,9836010,13,13
70849,9837051,13,13
70850,9838092,13,13
70851,9839133,13,13
70852,9839624,13,13
70853,9840644,13,13
70854,9840993,13,13
70855,9841212,13,13
70856,9842253,13,13
70857,9843294,13,13
70858,9843570,13,13
70859,9844611,13,13
70860,9844918,13,13
70861,9845938,13,13
70862,9846283,13,13
70863,9846553,13,13
70864,9847573,13,13
70865,9848593,13,13
70866,9849634,13,13
70867,9850654,12,12
70868,9851674,13,13
70869,9852715,13,13
70870,9852925,13,13
70871,9853966,13,13
70872,9855007,13,13
70873,9855273,13,13
70874,9855570,13,13
70875,9856611,13,13
70876,9857631,13,13
70877,9858672,13,13
70878,9859692,13,13
70879,9859993,13,13
70880,9860209,13,13
70881,9860527,13,13
70882,9861547,13,13
70883,9861808,13,13
70884,9862828,13,13
70885,9863848,13,13
70886,9864147,13,13
70887,9865167,13,13
70888,9865403,13,13
70889,9865648,13,13
70890,9866668,13,13
70891,9866885,13,13
70892,9867258,13,13
70893,9868299,13,13
70894,9868584,13,13
70895,9869625,13,13
70896,9869974,13,13
70897,9870994,13,13
70898,9871239,13,13
70899,9872280,13,13
70900,9873321,13,13
70901,9874362,13,13
70902,9875382,13,13
70903,9876402,13,13
70904,9876790,13,13
70905,9877175,13,13
70906,9878195,13,13
70907,9879215,13,13
70908,9880235,13,13
70909,9881255,13,13
70910,9882296,13,13
70911,9883316,13,13
70912,9884336,12,12
70913,9885356,13,13
70914,9886397,13,13
70915,9887417,13,13
70916,9888437,13,13
70917,9889478,13,13
70918,9890519,13,13
70919,9891560,13,13
70920,9892580,13,13
70921,9893600,13,13
70922,9894620,13,13
70923,9895640,13,13
70924,9896660,13,13
70925,9897680,13,13
70926,9898700,13,13
70927,9899741,13,13
70928,9900782,13,13
70929,9901226,13,13
70930,9902246,13,13
70931,9903266,13,13
70932,9904286,13,13
70933,9905306,13,13
70934,9906326,13,13
70935,9907367,13,13
70936,9908408,13,13
70937,9909428,13,13
70938,9910448,13,13
70939,9911489,13,13
70940,9912509,13,13
70941,9913529,13,13
70942,9914549,13,13
70943,9915590,13,13
70944,9916610,13,13
70945,9917651,13,13
70946,9918671,13,13
70947,9919712,13,13
70948,9920732,13,13
70949,9921752,13,13
70950,9922772,13,13
70951,9923813,13,13
70952,9924854,13,13
70953,9925874,13,13
70954,9926894,13,13
70955,9927914,13,13
70956,9928934,13,13
70957,9929975,13,13
70958,9931016,13,13
70959,9932036,13,13
70960,9933077,13,13
70961,9934118,13,13
70962,9935159,13,13
70963,9936179,13,13
70964,9937199,13,13
70965,9938219,13,13
70966,9939239,13,13
70967,9940280,13,13
70968,9941321,13,13
70969,9942362,13,13
70970,9943403,13,13
70971,9944444,13,13
70972,9945464,13,13
70973,9946484,13,13
70974,9947504,13,13
70975,9948545,13,13
70976,9949565,13,13
70977,9950585,13,13
70978,9951605,13,13
70979,9952646,13,13
70980,9953666,13,13
70981,9954707,13,13
70982,9955748,13,13
70983,9956768,13,13
70984,9957809,13,13
70985,9958829,13,13
70986,9959849,13,13
70987,9960869,13,13
70988,9961910,13,13
70989,9962951,13,13
70990,9963971,13,13
70991,9965012,13,13
70992,9966032,13,13
70993,9967052,13,13
70994,9968072,13,13
70995,9969092,13,13
70996,9970112,13,13
70997,9971132,13,13
70998,9972173,13,13
70999,9973193,13,13
71000,9974234,13,13
71001,9975275,13,13
71002,9976295,13,13
71003,9977336,13,13
71004,9978356,13,13
71005,9979397,13,13
71006,9980438,13,13
71007,9981479,13,13
71008,9982499,13,13
71009,9983519,13,13
71010,9984539,13,13
71011,9985559,13,13
71012,9986579,13,13
71013,9987599,13,13
71014,9988619,13,13
71015,9989660,13,13
71016,9990680,13,13
71017,9991700,13,13
71018,9992720,13,13
71019,9993740,13,13
71020,9994760,13,13
71021,9995801,13,13
71022,9996821,13,13
71023,9997841,13,13
71024,9998882,13,13
71025,9999923,13,13
71026,10000943,13,13
71027,10001963,13,13
71028,10002983,13,13
71029,10004024,13,13
71030,10005044,13,13
71031,10006085,13,13
71032,10007126,13,13
71033,10008146,13,13
71034,10009187,13,13
71035,10010207,13,13
71036,10011227,13,13
71037,10012268,13,13
71038,10013309,13,13
71039,10014350,13,13
71040,10015370,13,13
71041,10016390,13,13
71042,10017410,13,13
71043,10018430,13,13
71044,10019471,13,13
71045,10020512,13,13
71046,10021532,13,13
71047,10022552,13,13
71048,10023572,13,13
71049,10024592,13,13
71050,10025612,13,13
71051,10026653,13,13
71052,10027673,13,13
71053,10028693,13,13
71054,10029713,13,13
71055,10030733,13,13
71056,10031774,13,13
71057,10032794,13,13
71058,10033814,13,13
71059,10034855,13,13
71060,10035875,13,13
71061,10036916,13,13
71062,10037957,13,13
71063,10038998,13,13
71064,10040018,13,13
71065,10041038,13,13
71066,10042079,13,13
71067,10043099,13,13
71068,10044119,13,13
71069,10045160,13,13
71070,10046180,13,13
71071,10047200,13,13
71072,10048220,13,13
71073,10049240,13,13
71074,10050281,13,13
71075,10051301,13,13
71076,10052321,13,13
71077,10053341,13,13
71078,10054382,13,13
71079,10055402,13,13
71080,10056422,13,13
71081,10057442,13,13
71082,10058462,13,13
71083,10059482,13,13
71084,10060502,13,13
71085,10061522,13,13
71086,10062563,13,13
71087,10063583,13,13
71088,10064603,13,13
71089,10065623,13,13
71090,10066643,13,13
71091,10067539,13,13
71092,10068559,13,13
71093,10069579,13,13
71094,10070620,13,13
71095,10071640,13,13
71096,10072660,13,13
71097,10073680,13,13
71098,10074700,13,13
71099,10075720,13,13
71100,10076740,13,13
71101,10077760,13,13
71102,10078801,13,13
71103,10079821,13,13
71104,10080862,13,13
71105,10081903,13,13
71106,10082923,13,13
71107,10083943,13,13
71108,10084963,13,13
71109,10085983,13,13
71110,10087024,13,13
71111,10088044,13,13
71112,10088710,13,13
71113,10089730,13,13
71114,10090771,13,13
71115,10091791,13,13
71116,10092811,13,13
71117,10093831,13,13
71118,10094851,13,13
71119,10095871,13,13
71120,10096912,13,13
71121,10097932,13,13
71122,10098886,13,13
71123,10099906,13,13
71124,10100926,13,13
71125,10101967,13,13
71126,10102987,13,13
71127,10104007,13,13
71128,10105027,13,13
71129,10106047,13,13
71130,10107067,13,13
71131,10108108,13,13
71132,10109128,13,13
71133,10110169,13,13
71134,10111189,13,13
71135,10112209,13,13
71136,10113250,13,13
71137,10114270,13,13
71138,10115311,13,13
71139,10116352,13,13
71140,10117372,13,13
71141,10118392,13,13
71142,10119433,13,13
71143,10120453,13,13
71144,10121494,13,13
71145,10122514,13,13
71146,10123508,13,13
71147,10124549,13,13
71148,10125345,13,13
71149,10126386,13,13
71150,10127427,13,13
71151,10128447,13,13
71152,10129467,13,13
71153,10130487,13,13
71154,10131528,13,13
71155,10132548,13,13
71156,10133589,13,13
71157,10134630,13,13
71158,10135650,13,13
71159,10136688,13,13
71160,10137708,13,13
71161,10138728,13,13
71162,10139748,13,13
71163,10140768,13,13
71164,10141809,13,13
71165,10142829,13,13
71166,10143870,13,13
71167,10144783,13,13
71168,10145824,13,13
71169,10146865,13,13
71170,10147885,13,13
71171,10148905,13,13
71172,10149946,13,13
71173,10150987,13,13
71174,10152028,13,13
71175,10153048,13,13
71176,10154068,13,13
71177,10155088,13,13
71178,10156108,13,13
71179,10157128,13,13
71180,10158169,13,13
71181,10159210,13,13
71182,10160251,13,13
71183,10160952,13,13
71184,10161993,13,13
71185,10163013,13,13
71186,10164054,13,13
71187,10164930,13,13
71188,10165950,13,13
71189,10166991,13,13
71190,10168032,13,13
71191,10169052,13,13
71192,10170093,13,13
71193,10171008,13,13
71194,10172049,13,13
71195,10173090,13,13
71196,10174131,13,13
71197,10174914,13,13
71198,10175955,13,13
71199,10176996,13,13
71200,10178037,13,13
71201,10178915,13,13
71202,10179935,13,13
71203,10180610,13,13
71204,10181630,13,13
71205,10182671,13,13
71206,10183712,13,13
71207,10184732,13,13
71208,10185773,13,13
71209,10186793,13,13
71210,10187518,13,13
71211,10188538,13,13
71212,10189579,13,13
71213,10190599,13,13
71214,10191640,13,13
71215,10192660,13,13
71216,10193701,13,13
71217,10194742,13,13
71218,10195762,13,13
71219,10196782,13,13
71220,10197500,13,13
71221,10198534,13,13
71222,10199554,13,13
71223,10200595,13,13
